Cod_Id;varobj;x01;x02;x03;x04;x05;x06;x07;x08;x09;x10;x11;x12;x13;x14;x15;x16;x17;x18;x19;x20;x21;x22;x23;x24;x25;x26;x27;x28;x29;x30;x31;x32;x33;x34;x35;x36;x37;x38;x39;x40
164;399;10;19;17;39;55;48;94;17;22;53;51;34;68;73;20;20;21;40;44;48;55;16;22;22;36;39;38;51;53;21;21;23;20;42;38;36;59;51;50;74
165;404;6;20;19;31;57;54;77;21;20;59;56;35;70;72;23;19;20;42;42;40;58;24;18;19;41;37;35;62;50;21;20;19;18;40;35;32;56;51;43;68
166;396;7;17;18;30;54;51;75;21;21;61;59;33;79;77;18;18;18;40;43;42;56;21;20;19;37;40;32;52;50;17;16;21;18;32;39;33;45;56;49;59
167;413;11;21;20;40;59;55;94;20;17;57;56;29;70;75;18;18;20;39;40;46;57;21;17;22;36;37;34;52;55;20;16;19;16;36;38;30;51;54;43;67
168;427;10;21;21;39;58;56;88;21;25;60;57;39;71;72;20;22;19;44;40;43;61;21;20;23;42;40;37;58;56;23;19;22;16;37;41;31;52;59;46;65
169;413;8;19;20;35;56;57;86;20;19;58;59;36;71;73;20;16;20;42;40;41;54;21;16;19;38;32;37;56;45;19;19;17;21;36;35;37;55;51;51;71
170;404;10;17;17;37;54;49;86;22;18;60;63;30;74;75;17;19;21;36;44;43;53;20;20;19;35;37;34;50;55;18;18;22;20;35;42;36;48;58;48;61
171;408;7;19;21;30;57;60;74;18;17;54;52;32;69;70;19;21;22;44;45;47;66;18;19;21;36;33;39;54;50;21;22;21;23;38;34;38;55;49;54;70
172;416;8;19;21;32;51;62;79;22;19;64;58;32;76;74;16;19;22;36;40;46;51;18;22;20;35;44;32;52;62;18;20;19;16;41;37;31;55;49;45;72
173;421;9;21;18;34;62;54;81;21;22;64;61;36;78;76;19;20;21;40;40;45;54;19;21;22;39;38;37;59;55;18;17;16;17;35;32;36;54;49;50;69
174;409;13;19;17;42;53;51;104;20;20;55;59;32;65;77;18;21;20;45;42;46;64;21;20;20;38;41;36;50;55;18;20;20;23;37;36;40;53;53;53;67
175;402;11;17;20;37;50;58;89;17;24;48;47;40;61;62;20;19;20;39;41;43;58;23;21;21;42;39;34;58;56;17;22;21;16;40;38;31;55;57;43;69
176;419;14;20;17;45;55;48;99;21;21;62;61;35;78;71;21;21;23;43;43;47;60;20;24;19;38;39;36;52;58;18;19;21;16;37;40;31;52;54;43;70
177;426;11;23;20;41;62;54;97;23;18;64;63;30;73;82;23;19;20;44;40;44;61;18;17;21;37;33;37;53;52;20;23;17;18;40;34;33;54;50;46;66
178;385;6;21;18;32;56;53;80;16;16;47;49;32;62;67;23;23;20;45;46;45;58;18;18;23;35;36;41;54;50;19;20;22;19;41;36;31;57;53;42;70
179;432;12;21;22;43;57;59;101;20;18;58;56;34;71;72;18;19;18;39;36;39;53;26;24;22;44;41;37;60;56;22;19;19;18;35;34;37;53;51;49;67
180;412;12;21;19;43;57;53;101;17;20;53;52;33;66;67;19;22;20;41;40;44;59;18;20;19;35;38;32;50;52;25;19;21;21;38;38;37;55;52;51;70
181;405;12;18;17;41;50;53;96;19;18;57;57;32;70;77;20;20;18;42;43;42;60;20;18;21;38;38;37;56;57;21;16;21;20;31;42;35;46;59;52;59
182;417;8;22;22;36;61;61;87;18;18;54;54;33;72;70;20;19;22;43;40;41;58;20;14;21;39;30;34;57;49;21;21;24;19;37;39;37;54;51;50;67
183;397;10;19;18;36;55;49;85;17;18;52;51;32;67;65;17;21;18;35;42;39;47;20;21;17;35;39;34;49;55;20;21;18;17;37;37;34;56;54;48;68
184;422;10;20;23;35;59;62;86;19;20;55;56;37;72;71;19;18;22;41;42;48;57;18;19;19;36;39;36;52;55;18;21;20;20;36;40;35;51;57;48;66
185;423;11;19;18;37;58;53;88;21;23;60;57;40;74;73;19;22;22;41;43;44;57;16;19;19;32;35;37;45;50;19;16;21;18;32;36;31;49;48;42;64
186;395;10;22;18;32;61;50;77;19;19;57;54;31;72;72;18;13;20;36;34;42;53;22;18;19;40;38;33;54;52;16;16;24;18;29;41;36;44;55;48;62
187;402;7;20;20;32;60;56;78;20;17;57;58;32;68;70;23;16;21;44;39;42;59;19;19;19;38;37;33;50;54;19;19;24;19;37;44;37;53;65;52;66
188;402;9;20;20;34;56;56;81;16;20;51;48;38;69;64;19;20;22;40;40;48;54;19;19;23;42;37;35;58;55;19;23;21;16;40;37;28;56;54;46;71
189;413;10;20;20;39;58;57;90;19;19;53;59;34;70;78;18;20;20;38;41;40;53;20;22;20;34;41;37;49;55;18;19;22;20;36;40;35;51;57;48;65
190;411;10;21;21;40;57;55;96;20;17;56;58;33;71;75;20;20;21;44;41;47;61;19;22;18;33;41;37;50;58;21;21;18;18;40;38;35;56;55;48;68
191;405;12;20;18;39;57;49;94;20;19;58;58;32;70;75;19;17;19;39;38;45;55;18;19;21;38;38;34;57;52;20;18;18;23;33;34;39;51;52;55;67
192;396;8;20;17;36;62;48;82;18;19;52;54;32;68;69;21;17;23;42;41;48;54;18;25;18;35;41;32;51;56;20;20;19;21;40;37;33;55;53;47;73
193;417;11;19;19;40;60;53;93;21;18;59;60;33;74;79;19;18;20;42;39;43;57;21;18;14;39;35;31;55;53;17;23;20;21;40;35;40;55;53;52;68
194;404;8;19;20;33;55;52;79;20;20;57;57;35;69;76;20;19;20;38;40;45;52;20;20;20;35;39;38;52;55;20;22;22;23;41;39;37;57;57;52;72
195;389;8;15;17;34;47;47;83;18;22;55;55;36;67;74;19;24;22;40;44;46;55;20;19;23;38;38;36;53;56;16;19;21;19;34;40;33;48;56;48;62
196;409;8;20;19;34;59;55;83;21;14;58;59;29;70;76;18;21;20;36;42;43;52;18;15;24;36;31;41;53;47;19;22;23;22;38;39;36;52;55;51;61
197;396;3;22;20;24;62;54;62;22;16;58;62;29;72;80;22;21;18;46;41;41;62;21;18;22;42;32;38;58;48;20;16;16;16;37;32;32;55;50;48;74
198;414;8;20;21;32;56;57;78;21;21;59;59;36;73;76;21;16;19;40;32;42;49;22;17;19;38;34;36;53;52;25;18;17;20;35;31;37;51;46;49;67
199;392;9;19;20;37;58;54;89;13;17;44;43;31;59;60;19;22;16;41;42;39;53;18;21;24;38;37;38;53;54;18;18;20;21;34;34;35;52;52;47;65
200;418;12;20;20;39;59;54;91;22;18;63;62;28;79;77;17;17;25;39;42;50;55;19;21;17;38;39;33;52;55;17;22;17;20;40;35;34;57;51;52;73
201;396;10;18;18;39;52;49;90;19;18;58;56;31;71;70;17;19;21;36;38;47;52;17;20;18;34;38;34;50;56;21;20;19;20;38;35;32;51;49;45;63
202;414;9;20;19;34;62;55;81;19;21;60;57;31;73;74;16;21;19;36;43;40;50;19;22;20;40;38;31;55;54;22;16;20;21;33;36;36;50;52;48;67
203;388;10;19;17;39;55;47;96;16;20;46;48;35;62;63;20;17;22;43;40;48;58;18;17;18;35;35;34;51;51;21;19;17;20;37;36;38;55;51;50;72
204;424;11;22;22;41;61;60;96;19;21;55;54;31;69;67;18;20;19;38;42;42;54;20;19;18;41;35;34;55;51;23;20;20;18;39;40;35;56;59;49;71
205;397;11;21;18;40;58;51;95;16;19;49;47;33;64;61;20;19;17;42;39;41;61;19;19;17;35;37;32;50;54;21;20;23;20;38;43;37;57;60;51;69
206;396;8;19;20;35;52;54;88;17;20;52;53;37;62;70;21;20;20;40;39;43;56;19;20;18;36;38;29;51;54;23;19;20;22;38;38;35;56;53;49;70
207;405;8;19;21;33;56;57;81;18;22;51;53;38;64;69;20;20;20;46;39;43;64;21;20;19;40;41;32;54;56;20;19;22;14;38;39;30;51;53;43;67
208;412;10;20;18;38;61;51;91;20;16;57;57;31;73;73;22;21;22;45;44;47;58;22;17;23;42;35;39;56;52;21;18;18;20;37;37;39;52;55;53;67
209;425;11;22;22;39;61;60;90;20;17;57;55;30;70;69;19;20;18;39;40;44;54;20;20;23;36;35;37;52;52;20;21;23;20;40;40;35;55;56;46;70
210;425;11;19;22;39;53;59;92;22;21;64;62;31;78;75;17;18;23;40;41;45;54;20;21;20;38;39;37;53;54;19;24;21;21;41;37;35;56;49;51;72
211;384;10;14;18;38;45;51;89;17;19;49;54;34;60;70;23;19;18;45;40;39;63;23;21;21;39;37;36;54;50;23;21;22;17;39;42;37;53;59;50;66
212;404;11;20;16;40;56;45;97;20;20;60;56;30;75;71;20;18;19;41;40;43;59;22;18;19;40;33;35;54;52;19;18;17;20;39;32;40;55;47;55;67
213;393;11;19;16;37;57;50;88;17;16;54;50;28;67;65;18;20;17;39;41;40;57;20;16;22;37;33;38;51;49;20;18;23;22;34;43;36;53;62;51;67
214;413;10;17;19;35;54;56;85;19;21;55;55;36;71;70;23;24;20;45;48;47;58;22;19;18;40;35;32;58;49;21;20;21;21;39;38;39;55;54;52;68
215;431;13;19;24;46;50;63;105;21;19;56;60;33;70;79;17;20;17;39;40;39;54;21;18;17;35;38;33;49;58;18;17;18;18;35;34;31;48;53;48;62
216;411;10;21;16;37;60;49;87;21;22;56;61;35;70;79;21;20;21;42;38;43;59;17;18;16;35;38;34;55;52;21;20;22;20;40;38;37;59;50;53;74
217;411;9;18;18;35;54;51;89;21;22;60;57;37;74;72;21;19;17;43;41;38;60;19;21;18;38;37;35;53;53;19;15;21;21;32;37;33;46;53;48;63
218;409;10;19;17;40;56;51;92;18;16;58;54;30;72;72;18;23;19;35;49;40;50;19;18;18;37;37;36;53;52;20;20;22;21;36;43;39;54;55;54;68
219;427;11;21;21;41;60;57;96;19;21;59;54;35;72;69;21;19;21;41;46;44;51;18;19;21;33;35;37;49;53;20;20;18;16;41;35;33;55;54;47;70
220;408;8;22;19;32;63;58;80;17;17;52;50;31;67;68;18;22;21;39;46;46;58;19;18;17;38;36;33;53;53;22;20;17;15;39;33;32;57;48;48;66
221;411;9;20;20;35;59;60;82;18;18;55;54;31;66;71;15;18;19;37;38;42;58;23;20;21;39;39;36;56;55;19;20;19;24;40;39;38;58;53;50;70
222;427;12;20;22;39;58;60;91;23;18;61;62;31;72;78;18;18;19;39;40;43;54;19;18;18;39;38;35;54;52;20;19;19;19;37;36;35;50;50;51;62
223;428;10;23;19;37;65;53;90;19;22;61;54;38;71;71;17;20;22;41;43;46;57;18;21;23;36;38;41;50;55;21;19;21;20;36;37;39;54;49;52;69
224;395;3;22;20;24;64;56;64;18;18;54;52;31;67;67;20;21;18;44;43;50;60;19;22;19;38;41;35;52;57;20;19;21;18;39;40;37;54;51;51;67
225;411;10;21;20;37;59;57;85;21;17;59;58;29;73;77;23;18;21;45;40;46;64;21;20;23;37;35;37;53;54;21;19;22;18;36;40;32;54;55;45;70
226;409;7;21;18;29;62;51;72;20;19;59;57;32;72;77;20;24;18;42;42;41;56;17;20;19;34;37;36;51;53;19;18;19;21;34;36;39;50;48;53;62
227;387;6;21;19;29;58;56;75;17;17;51;52;32;61;67;18;18;22;37;41;45;52;20;21;22;36;40;37;48;54;19;20;18;16;39;36;32;56;51;49;70
228;422;10;17;22;40;52;58;93;21;19;57;61;33;68;78;18;24;22;38;45;44;52;20;18;21;38;35;34;53;49;20;20;19;18;38;35;34;55;56;44;68
229;412;7;20;22;33;59;60;78;18;20;51;54;36;66;71;20;24;24;39;43;45;56;20;19;18;36;36;32;54;53;19;17;22;20;34;42;36;49;63;48;58
230;406;4;20;18;26;58;55;68;22;22;60;62;36;74;79;17;19;21;38;39;42;56;18;18;18;38;37;33;54;52;18;19;19;21;38;35;38;58;51;50;71
231;411;9;18;23;36;56;64;89;17;18;53;49;33;67;67;23;15;22;41;39;50;59;22;21;18;36;39;35;52;55;20;22;19;22;40;36;42;54;54;58;68
232;415;10;19;21;34;55;60;81;19;19;56;56;35;70;67;16;19;19;38;41;45;53;21;22;19;40;39;38;60;56;21;19;18;19;37;37;35;50;51;48;66
233;412;10;18;19;39;52;55;92;22;19;62;63;32;72;78;19;18;18;41;41;40;56;21;16;18;40;34;30;57;52;21;18;19;16;35;36;34;52;51;49;64
234;406;9;20;20;39;60;56;93;17;18;49;49;32;63;65;19;20;15;38;44;39;54;22;20;18;39;40;31;53;55;19;22;17;19;36;34;34;51;48;52;67
235;408;10;18;17;37;54;47;88;22;20;60;67;37;74;84;18;17;19;41;39;42;59;19;21;20;36;39;36;53;53;21;20;19;18;37;35;36;57;52;49;74
236;399;12;17;19;40;54;53;95;19;18;54;52;27;70;69;15;18;17;37;39;43;54;22;18;21;40;38;34;57;55;19;19;16;17;40;34;34;56;48;46;71
237;380;7;21;18;30;56;52;73;14;22;43;43;41;53;56;16;17;18;33;39;40;52;20;20;20;37;37;38;53;55;20;21;21;19;37;41;35;53;57;51;67
238;409;10;20;22;35;57;58;81;18;18;53;56;31;67;67;18;24;19;37;46;42;53;22;19;15;37;39;32;52;56;17;18;17;20;36;34;37;52;48;50;66
239;410;10;18;19;36;54;57;87;21;19;60;59;29;74;75;18;18;21;38;43;44;52;19;20;21;36;38;38;52;51;22;17;18;19;34;33;35;49;46;49;60
240;428;14;22;21;45;56;54;107;21;19;60;56;31;75;70;19;22;20;39;45;44;55;20;20;18;40;38;33;55;54;19;20;16;18;40;38;33;57;47;48;71
241;422;7;22;23;30;62;61;74;21;18;61;63;33;73;78;18;19;19;42;42;39;58;20;17;19;40;33;32;53;47;19;20;18;19;38;38;35;54;56;50;70
242;424;11;20;21;39;56;57;87;21;18;56;62;34;67;78;17;20;18;39;40;40;54;19;17;22;37;33;36;51;51;20;19;20;23;38;39;39;54;53;53;70
243;412;8;20;22;37;58;57;90;18;18;51;53;36;65;71;17;22;20;37;43;43;50;21;15;17;39;32;28;58;47;16;23;20;20;41;39;34;58;56;45;71
244;414;7;19;21;29;58;61;73;22;19;60;62;32;75;74;21;19;18;45;35;42;63;15;19;23;30;40;41;44;56;21;19;23;21;33;41;36;45;56;56;57
245;411;11;21;17;40;59;50;89;20;17;59;57;31;71;74;22;19;20;44;40;43;58;16;21;21;35;37;36;52;52;20;21;20;16;42;37;27;57;54;40;73
246;409;7;18;24;37;51;67;85;17;20;50;55;32;64;74;19;17;17;37;35;40;54;21;19;17;36;38;36;50;56;21;19;19;23;33;36;41;50;51;59;62
247;420;10;19;19;40;57;56;94;21;23;59;61;33;72;82;17;18;17;34;41;39;48;20;20;19;38;38;35;56;51;17;18;19;21;34;39;39;48;47;52;60
248;423;11;19;23;38;55;61;92;22;14;61;65;29;74;83;22;17;23;46;35;50;60;18;21;20;37;37;39;53;56;16;21;20;20;41;35;36;57;52;48;71
249;407;8;20;18;33;59;54;80;20;22;59;57;32;73;72;21;20;22;46;41;45;58;18;19;19;36;37;36;50;55;20;19;21;19;38;44;31;52;64;44;69
250;393;8;18;17;32;52;53;82;19;20;55;56;37;65;74;21;20;20;45;39;48;59;18;20;24;41;36;37;58;48;21;18;23;18;34;43;32;49;59;47;63
251;413;11;20;18;36;56;48;86;21;21;59;56;38;71;72;17;18;20;41;38;43;53;16;17;21;31;37;36;51;53;24;17;20;17;34;35;34;50;48;50;61
252;418;11;18;18;38;58;52;93;21;22;62;60;34;74;74;22;17;19;43;38;42;57;18;20;22;36;37;39;51;55;14;20;21;16;41;41;35;54;58;52;70
253;415;8;18;21;27;59;60;68;20;20;56;57;35;72;73;20;20;20;43;39;43;58;21;15;22;38;33;40;51;50;22;18;20;19;35;38;34;52;55;55;64
254;412;10;16;19;37;53;54;88;21;22;56;57;36;71;71;20;20;25;45;42;48;60;21;19;20;37;38;37;52;53;19;16;18;20;34;36;36;54;51;51;68
255;399;6;19;19;34;56;53;82;18;19;54;53;34;66;71;18;19;18;39;39;44;54;19;21;18;36;40;33;50;58;23;19;20;20;34;34;34;49;49;50;63
256;401;8;20;19;33;55;51;78;21;22;56;61;30;63;76;17;24;20;46;44;46;61;16;17;19;32;37;32;50;54;19;18;19;21;36;37;36;51;54;51;67
257;421;12;23;19;41;62;54;93;18;19;58;53;34;70;69;17;20;18;38;43;43;56;22;19;22;41;34;39;57;49;20;21;19;20;42;37;33;58;56;45;70
258;433;15;19;20;45;55;58;109;23;22;61;60;34;71;75;18;19;20;39;39;41;56;17;22;20;34;40;32;48;55;21;20;19;19;39;38;36;52;53;50;63
259;389;3;16;19;20;53;55;59;21;19;59;62;33;75;78;19;23;17;42;46;39;57;22;16;17;41;31;34;59;47;25;20;18;19;40;32;36;61;46;48;76
260;427;12;21;18;43;63;52;100;21;17;61;56;32;78;71;17;20;19;40;40;43;55;20;20;19;37;33;35;53;46;21;20;21;19;33;40;35;52;56;45;71
261;389;4;21;20;23;59;56;61;16;19;50;51;35;63;65;21;21;19;41;41;43;56;23;18;18;38;36;36;54;53;22;22;17;21;38;35;39;55;50;54;70
262;399;9;21;20;35;57;54;86;16;21;49;52;34;61;66;23;19;21;42;40;45;58;15;23;25;33;38;40;46;54;22;19;15;20;35;30;35;49;50;45;63
263;394;11;17;18;39;50;52;93;18;18;52;58;36;68;73;18;16;22;42;41;46;59;18;22;20;32;41;38;48;55;17;23;17;16;38;34;28;56;52;45;74
264;412;9;19;22;34;54;58;85;20;20;58;56;34;70;72;17;18;20;37;38;44;55;21;18;20;35;36;37;47;47;21;19;20;19;33;38;35;54;55;49;72
265;419;7;21;22;33;59;61;74;20;22;57;57;37;72;72;21;18;15;45;34;36;66;20;19;21;41;39;34;53;55;23;17;17;16;34;36;31;50;49;49;64
266;419;14;21;22;44;59;59;104;20;19;53;57;29;69;74;17;17;20;38;34;45;56;20;20;17;42;38;35;59;55;17;23;21;18;39;37;34;55;56;50;63
267;433;13;18;23;47;51;60;107;23;19;62;62;32;78;76;25;19;19;47;39;48;59;20;20;18;40;38;34;54;52;16;15;19;19;30;33;36;46;50;51;59
268;398;7;20;16;32;58;51;77;19;20;55;53;34;65;69;19;20;17;43;41;41;59;14;23;16;30;44;35;44;58;17;17;15;23;36;33;37;57;48;50;71
269;414;12;20;17;40;57;49;95;23;18;60;65;30;74;81;20;21;17;42;40;40;56;22;22;20;42;38;36;60;52;19;19;17;19;38;35;36;55;47;52;69
270;385;7;16;20;35;50;55;85;15;19;45;52;34;63;68;19;19;20;41;43;44;56;20;22;20;39;38;38;55;52;24;17;19;17;35;40;35;56;58;50;75
271;415;8;20;19;39;60;54;94;19;19;56;57;31;67;73;19;22;23;41;46;48;54;16;20;19;31;39;36;47;54;19;21;21;25;41;37;40;57;54;57;73
272;440;12;20;22;42;59;62;99;23;22;62;65;37;74;80;21;18;20;44;40;42;62;20;16;15;40;29;36;53;47;20;22;21;19;36;40;34;56;55;48;70
273;404;11;19;20;40;53;55;94;17;17;54;51;31;65;70;21;18;18;38;42;43;51;23;22;18;39;41;35;51;60;19;21;20;20;36;44;35;53;61;51;67
274;413;14;18;20;43;54;51;103;18;21;53;53;33;66;69;18;23;17;38;44;39;57;20;22;19;37;37;34;52;52;20;22;23;14;38;42;31;51;59;48;65
275;426;10;21;20;36;59;57;85;21;19;63;62;31;76;81;22;23;22;41;45;43;53;22;19;22;41;36;39;58;52;22;20;21;22;34;37;38;52;52;55;67
276;409;7;20;17;34;59;52;81;19;22;59;58;35;73;72;20;20;23;40;39;48;54;18;16;17;38;36;30;56;54;19;23;16;21;42;32;36;58;46;50;75
277;416;13;18;20;42;52;53;99;20;23;58;56;36;72;72;20;20;14;43;45;37;61;18;16;22;35;35;36;53;50;23;22;23;20;39;40;35;55;54;50;70
278;410;10;20;18;37;58;49;91;21;20;63;60;30;78;77;19;17;20;39;38;42;57;20;20;20;38;38;40;55;53;19;16;21;19;31;37;36;43;56;50;59
279;393;8;18;17;32;53;51;77;19;22;55;57;34;70;71;20;19;18;42;39;42;59;21;21;18;37;40;35;53;54;19;23;18;21;40;38;34;54;53;48;67
280;432;14;20;18;44;61;52;98;22;21;60;62;34;75;77;19;20;24;40;42;51;56;19;18;22;36;34;37;53;47;18;19;17;19;37;36;36;56;48;51;72
281;408;12;20;19;43;58;55;101;17;16;52;55;29;66;71;17;20;20;38;40;42;54;20;17;21;36;31;36;53;46;20;21;18;19;39;36;35;53;52;50;64
282;399;8;19;18;35;54;53;83;19;21;56;56;30;69;71;21;21;19;43;45;43;60;19;21;18;38;40;36;53;58;19;20;18;19;39;35;34;55;48;50;68
283;423;11;18;20;37;50;60;90;24;19;64;66;31;78;85;21;21;17;45;43;44;60;20;22;21;37;42;38;54;59;20;22;23;15;40;35;34;51;51;45;64
284;415;9;16;23;33;52;62;81;20;21;60;57;33;76;72;16;20;17;35;42;38;54;20;20;19;39;37;35;56;52;18;21;21;21;39;38;36;54;52;51;70
285;397;8;20;17;33;56;51;81;20;19;57;59;29;68;74;22;22;19;41;46;42;58;18;23;22;34;42;36;51;57;19;19;22;19;33;43;32;50;59;44;64
286;389;10;18;18;34;49;52;82;16;23;48;49;36;63;67;16;17;18;33;36;38;50;18;19;24;38;37;40;54;56;18;16;21;19;35;36;36;49;52;48;64
287;422;6;20;22;31;57;59;73;21;19;64;59;34;79;73;21;21;19;43;44;43;56;21;19;20;39;37;37;59;55;21;19;21;19;34;34;36;52;51;52;67
288;399;14;16;20;45;48;58;105;15;18;47;46;36;62;60;15;20;17;34;42;42;51;19;18;19;36;34;36;53;46;18;16;23;18;34;43;31;47;56;44;60
289;403;7;21;21;29;57;58;71;20;19;57;55;33;74;73;21;17;17;41;36;39;57;24;19;22;40;35;34;53;52;22;21;22;18;38;41;35;51;53;51;64
290;412;7;20;21;32;61;59;75;19;21;56;58;36;68;75;17;16;22;39;37;46;55;18;21;20;39;38;35;59;52;21;20;19;21;36;34;36;54;49;49;70
291;384;8;21;16;32;58;49;76;19;19;53;55;32;69;74;20;17;17;41;38;40;57;20;19;17;40;39;30;55;55;22;23;23;15;37;39;29;54;58;43;67
292;387;8;20;18;34;55;50;79;15;23;47;45;38;65;58;18;18;20;37;41;38;53;17;18;23;35;39;35;50;53;18;20;18;18;40;38;33;55;53;48;68
293;399;7;18;18;32;52;53;76;21;17;62;60;32;78;77;20;18;21;42;38;45;60;21;19;20;37;38;38;50;53;21;23;16;22;40;34;37;54;51;51;70
294;409;12;20;20;39;54;57;93;18;20;54;55;33;70;73;16;19;21;37;42;49;52;20;21;17;37;44;31;55;61;21;23;20;18;42;38;33;55;54;49;66
295;423;12;19;18;42;57;52;97;22;21;63;61;35;73;73;16;19;17;39;39;45;50;21;20;20;38;39;36;51;54;18;19;18;22;39;37;35;56;51;46;73
296;431;13;19;21;44;56;60;101;21;22;58;60;36;70;75;24;19;20;45;39;41;61;21;20;21;36;36;38;50;52;15;18;16;23;35;30;40;50;47;57;64
297;414;12;20;18;40;59;53;92;19;20;57;58;33;72;75;20;21;17;37;46;40;53;16;21;18;33;39;34;47;56;21;18;22;21;35;39;34;50;59;47;63
298;414;11;18;19;41;53;54;96;21;20;60;63;34;74;79;19;18;20;41;40;46;60;21;21;17;37;38;31;53;56;21;17;22;22;32;40;35;48;58;49;63
299;411;11;19;20;41;52;54;95;18;21;52;56;38;69;71;21;21;24;44;44;45;61;17;19;19;36;37;36;52;52;17;20;17;18;40;34;33;56;52;45;68
300;417;8;21;20;28;64;53;70;22;22;57;61;39;72;79;15;18;20;36;38;43;51;19;16;19;39;34;36;54;49;18;15;20;20;30;36;37;47;51;54;65
301;406;11;18;18;37;53;53;89;19;22;56;54;36;69;67;18;18;24;40;41;47;56;18;16;18;38;36;34;51;51;21;24;19;23;39;39;38;56;52;54;73
302;410;12;21;20;38;60;52;88;19;17;55;57;32;69;70;19;18;20;39;41;43;52;20;18;18;36;33;32;52;47;20;17;23;15;34;40;35;53;57;49;65
303;411;9;20;18;35;57;49;83;23;19;62;64;32;71;83;19;19;19;39;38;39;53;21;21;17;30;36;39;46;52;16;21;20;20;39;41;33;56;56;49;72
304;409;10;20;19;37;55;56;85;20;21;56;58;37;76;73;17;18;21;41;40;43;54;20;21;15;39;39;31;54;55;20;18;20;16;37;38;28;51;58;41;63
305;415;10;21;19;36;60;56;85;20;16;57;59;32;66;73;16;19;19;41;37;43;59;20;19;19;37;35;32;54;49;17;19;20;22;35;34;37;49;50;49;61
306;399;8;19;19;37;59;56;86;17;18;49;53;32;63;69;20;18;21;43;44;48;57;17;16;21;32;35;33;47;52;20;20;20;16;43;38;31;60;53;47;72
307;423;9;24;19;37;64;53;90;21;20;61;58;34;75;78;20;22;22;42;44;46;56;17;20;21;36;38;40;52;53;20;19;21;20;35;39;35;52;57;50;65
308;397;11;18;18;38;53;47;86;20;21;57;59;33;70;75;20;21;18;40;43;37;57;21;15;16;44;32;30;64;48;21;20;24;20;38;44;36;50;62;49;65
309;415;11;18;20;37;51;58;85;21;20;60;57;34;75;74;23;16;18;41;34;40;58;21;22;22;38;42;42;56;57;21;16;19;18;32;36;33;48;53;46;61
310;411;7;21;18;32;59;51;80;19;23;55;57;39;74;70;17;20;22;39;43;47;56;15;18;20;31;36;42;48;50;21;22;20;23;36;39;42;50;57;58;62
311;427;9;22;21;37;65;58;86;19;21;56;53;32;72;69;18;22;18;38;43;41;52;18;22;19;36;41;34;53;56;21;20;18;22;37;34;37;53;47;51;65
312;410;8;18;22;31;54;61;76;19;19;55;56;36;71;72;21;19;17;41;38;40;54;20;21;21;37;39;39;56;54;22;21;23;19;39;42;35;54;61;51;70
313;400;10;19;19;37;53;55;91;18;20;51;53;34;70;68;19;18;20;37;38;41;52;19;19;18;34;38;35;49;57;19;20;17;20;36;35;39;54;51;55;67
314;414;11;20;21;40;59;55;96;17;21;56;52;36;75;67;19;18;18;40;38;39;57;15;18;24;35;33;42;51;45;20;18;21;19;33;38;31;48;54;45;60
315;402;7;20;18;30;59;50;74;20;22;61;56;35;77;73;20;17;19;38;37;46;54;23;19;18;41;39;33;58;55;18;18;17;18;33;35;38;48;57;56;60
316;407;11;18;21;39;54;59;92;18;18;52;56;31;67;76;21;20;20;38;40;46;54;22;17;21;39;34;39;53;51;19;22;20;22;39;35;39;51;52;49;66
317;418;8;18;21;35;54;60;82;19;18;59;56;37;74;74;21;20;18;44;42;39;61;19;22;19;32;40;34;46;57;22;23;21;20;43;42;32;57;59;48;75
318;404;8;20;20;32;61;58;80;17;18;52;52;32;68;70;18;19;17;34;37;41;50;18;23;16;35;41;32;51;56;15;16;18;19;33;39;33;45;55;47;58
319;401;11;18;17;39;51;48;94;20;18;56;59;30;68;73;17;21;20;39;43;44;49;17;17;20;38;34;38;57;51;18;20;19;21;35;37;39;52;49;49;67
320;423;10;18;20;36;51;58;86;23;20;63;65;37;74;82;20;18;19;41;38;41;57;21;21;18;36;39;33;51;52;18;16;18;18;36;37;37;53;50;48;62
321;416;9;18;20;34;58;56;78;22;21;60;61;35;74;75;21;18;18;46;38;41;61;19;22;18;36;38;34;51;54;19;20;15;17;37;33;36;54;50;52;69
322;408;11;19;20;42;55;58;100;17;21;50;50;34;65;67;21;20;18;40;43;43;56;22;17;16;39;36;30;55;51;21;18;14;19;39;33;37;51;50;51;66
323;415;10;21;18;38;57;55;89;21;20;60;59;34;73;76;17;17;19;38;40;40;58;20;22;20;40;39;37;54;54;16;20;20;22;37;33;40;52;48;53;64
324;414;11;23;18;44;66;53;101;18;17;49;53;32;61;69;21;22;19;50;46;45;65;22;19;20;39;35;35;56;54;19;20;23;18;34;40;37;49;55;52;63
325;414;12;24;19;40;66;50;87;18;22;53;53;34;67;65;20;20;21;40;45;44;54;18;20;22;40;39;36;57;54;19;21;20;19;39;36;36;55;53;54;68
326;396;8;21;15;32;60;47;78;19;22;52;54;37;66;66;19;21;18;37;44;37;51;20;18;23;36;35;41;53;53;18;22;19;22;36;37;40;43;52;56;55
327;425;8;21;21;35;60;56;82;24;18;62;64;29;74;84;21;21;18;41;42;43;57;18;19;22;31;38;40;46;55;22;18;23;17;33;44;30;51;62;43;68
328;391;6;17;19;31;49;49;79;21;17;62;61;29;72;78;20;19;20;43;40;42;59;17;19;17;36;36;33;48;51;20;18;20;20;35;35;38;54;51;50;70
